	Domain	Phylum	Class	Order	Family	Genus	Species
866c93d160d16deb81efd358651253d4	Bacteria	Patescibacteria	Gracilibacteria	JGI0000069-P22	unculturedbacterium	unculturedbacterium	unculturedbacterium
386357784c5321628e7b49570dcd739a	Bacteria						
5308051ef0474aef7d0b4ca0cfaaa154	Bacteria						
dac5ab8613eaa8c25e31c613ea5fe3e0	Bacteria	Planctomycetes	Planctomycetacia	Planctomycetales	Rubinisphaeraceae	Planctomicrobium	Ambiguous_taxa
9da47f6803555dd201ad97cf0e28dc6a	Bacteria	Firmicutes	Erysipelotrichia	Erysipelotrichales	Erysipelotrichaceae	Turicibacter	
834135ee747a724b8e539c63a33b277d	Bacteria	Bacteroidetes	Bacteroidia	Sphingobacteriales			
6ecda4249301d7d17743df96b38654ef	Bacteria	Firmicutes	Bacilli	Lactobacillales	Lactobacillaceae	Lactobacillus	
7d25e1b8e6370aa9b46439b46899e61c	Bacteria	Firmicutes	Bacilli	Lactobacillales	Lactobacillaceae	Lactobacillus	
8604ddfc89a39beeb59480101abc2efa	Bacteria	Bacteroidetes	Bacteroidia	Sphingobacteriales	AKYH767		
85d820c4f867591edd2b20c8c54031bf	Bacteria	Proteobacteria	Alphaproteobacteria	Micavibrionales	uncultured	unculturedbacterium	unculturedbacterium
91729bebad846efdc60f2a29803d36c2	Bacteria	Proteobacteria	Gammaproteobacteria	Betaproteobacteriales	Burkholderiaceae		
ae517d0ec7a4461b9a52fc547b153b56	Bacteria	Planctomycetes	Planctomycetacia	Pirellulales	Pirellulaceae	Pir4lineage	metagenome
3968d9b68bc28385529960ca7a6b0a99	Bacteria	Bacteroidetes	Bacteroidia	Bacteroidales	Bacteroidaceae	Bacteroides	
b0efd6aa41ac858e79e6256258c8c600	Bacteria	Bacteroidetes	Bacteroidia	Sphingobacteriales	NS11-12marinegroup		
d28bbc26ec8fded45b7901e6f66399f2	Bacteria	Dependentiae	Babeliae	Babeliales	UBA12409	unculturedCandidatusDependentiaebacterium	unculturedCandidatusDependentiaebacterium
051d1a3d212d2d6bd0662f2eb8cc9f78	Bacteria	Bacteroidetes	Bacteroidia	Bacteroidales	Muribaculaceae		
ebdf1ec149d5c6debbf8eebf18849e16	Bacteria	Verrucomicrobia	Verrucomicrobiae	Verrucomicrobiales	Verrucomicrobiaceae	Prosthecobacter	
df6c291fe7bce7f3fcaecc37a0caf40b	Bacteria	Proteobacteria	Deltaproteobacteria	Oligoflexales	0319-6G20		
7e7560494fea15ebd1db246a6ea5c5e9	Bacteria	Firmicutes	Bacilli	Lactobacillales	Carnobacteriaceae	Jeotgalibaca	Ambiguous_taxa
4894f66e32ffcbbf099e8a401e423c82	Bacteria	Patescibacteria	Gracilibacteria	Ambiguous_taxa	Ambiguous_taxa	Ambiguous_taxa	Ambiguous_taxa
0edf478a30e23af9303765b94aade760	Bacteria	Verrucomicrobia	Verrucomicrobiae	Verrucomicrobiales	Verrucomicrobiaceae	uncultured	
6111050a5c3d699328fc6593b6f883a5	Bacteria	Planctomycetes	Planctomycetacia	Gemmatales	Gemmataceae		
e469ef144c132e9a0c8b706c69a82d1d	Bacteria	Bacteroidetes	Bacteroidia	Flavobacteriales	Flavobacteriaceae	Flavobacterium	
f599fcd911b2bde80ce9203ea99b4deb	Bacteria	Proteobacteria	Gammaproteobacteria	Betaproteobacteriales	Burkholderiaceae	Achromobacter	
b02fc5addfe492ff42b2e558e6088263	Bacteria	Patescibacteria	Parcubacteria	CandidatusNomurabacteria	unculturedbacterium	unculturedbacterium	unculturedbacterium
5e00586966fa601d73c38dff4c834a76	Bacteria	Bacteroidetes	Bacteroidia	Bacteroidales	Bacteroidaceae	Bacteroides	
efbd8ba05d9d421f75d181437ddecf1c	Bacteria	Verrucomicrobia	Verrucomicrobiae	Chthoniobacterales	Chthoniobacteraceae	Chthoniobacter	
96f8c0925bc3e0c8afebbf137e0e754a	Bacteria	Fibrobacteres	Fibrobacteria	Fibrobacterales	Fibrobacteraceae	Fibrobacter	
1a2a26434a877ecf7ac4984085435546	Bacteria	Bacteroidetes	Bacteroidia	Chitinophagales	Chitinophagaceae	uncultured	
adf2db679d52f97970b489c0a411de6e	Bacteria						
e7b24330e9bf91289b7ca8c5b03d7a89	Bacteria	Patescibacteria	Gracilibacteria	Absconditabacteriales(SR1)	unculturedcandidatedivisionSR1bacterium	unculturedcandidatedivisionSR1bacterium	unculturedcandidatedivisionSR1bacterium
569e3b577e8834d788c551514ebef4dc	Bacteria	Bacteroidetes	Bacteroidia	Bacteroidales	Muribaculaceae		
b44f9c9e334a4d7781106f09afc2e342	Bacteria	Proteobacteria	Gammaproteobacteria	Pasteurellales	Pasteurellaceae		
e556311ebf492345f5b12010175ace12	Bacteria	Bacteroidetes	Bacteroidia	Chitinophagales	uncultured	unculturedCytophagalesbacterium	unculturedCytophagalesbacterium
8d03d0ec896ce171698d9aee2e66b0c6	Bacteria	Bacteroidetes	Bacteroidia	Chitinophagales	Saprospiraceae		
635af94ab80e282df680ad7704042b53	Bacteria	Bacteroidetes	Bacteroidia	Chitinophagales	uncultured	unculturedCytophagalesbacterium	unculturedCytophagalesbacterium
e3c820a43e7f376267f04b5630c87465	Bacteria	Proteobacteria	Gammaproteobacteria	Betaproteobacteriales	Neisseriaceae	uncultured	metagenome
2921b5a76b1e186c78da68fa1fbcebc4	Bacteria	Proteobacteria	Gammaproteobacteria				
1ed6feb44a29db9fca0d28d96610c3d6	Bacteria	Firmicutes	Clostridia	Clostridiales	ClostridialesvadinBB60group	unculturedbacterium	unculturedbacterium
53a926d7c71e8f0151d60a7c44b82f90	Bacteria	Actinobacteria	Actinobacteria	Micrococcales	Microbacteriaceae	Aurantimicrobium	
5343e428d40b9388918e1141669e9e53	Bacteria	Bacteroidetes	Bacteroidia	Bacteroidales	Barnesiellaceae	uncultured	Bacteroidessp.Tilapia9
ed61b25b9cb5d016d4daa17339ad7d97	Bacteria	Bacteroidetes	Bacteroidia	Bacteroidales	Tannerellaceae	Parabacteroides	
170d76c5ffd4734c2f9f11bc6daf3ce9	Bacteria	Proteobacteria	Gammaproteobacteria	Enterobacteriales	Enterobacteriaceae	Escherichia-Shigella	
b6d21ff7bc4e31002756ec91d2808272	Bacteria	Planctomycetes	Phycisphaerae	Phycisphaerales	Phycisphaeraceae	CL500-3	unculturedbacterium
8f296882aeaf2b956fa1a39ad8e85aa3	Bacteria	Firmicutes	Clostridia	Clostridiales	Ruminococcaceae	RuminococcaceaeUCG-014	
bbc148d22565fb3c04e25fe305e495a2	Archaea	Euryarchaeota	Methanobacteria	Methanobacteriales	Methanobacteriaceae	Methanobrevibacter	Methanobrevibactersp.
2112b3d7288b5457f11ab61df81097cd	Bacteria	Proteobacteria	Gammaproteobacteria	EC3	unculturedbacterium	unculturedbacterium	unculturedbacterium
74f9e9b6411379f96572adabfed52a5d	Bacteria	Firmicutes	Clostridia	Clostridiales	Lachnospiraceae	[Ruminococcus]torquesgroup	
38b9f88cc81469db7c588c6ad7c21e79	Bacteria	Bacteroidetes	Bacteroidia	Sphingobacteriales	NS11-12marinegroup	metagenome	metagenome
e81ccde1a5c570563f9715b83bfb0ab3	Bacteria	Proteobacteria	Alphaproteobacteria	Rhizobiales	Hyphomicrobiaceae	Hyphomicrobium	
9e3b877422fe0d30058f94434644538a	Bacteria	Proteobacteria	Gammaproteobacteria	Vibrionales	Vibrionaceae	Photobacterium	
cf74bad02224000af392ca6321fff2c5	Bacteria	Patescibacteria	Parcubacteria				
9896c0542db857a7730141c35488decb	Bacteria	Bacteroidetes	Bacteroidia	Bacteroidales	Porphyromonadaceae	Porphyromonas	
17b63f88b3fea4adf4d59a1f04249996	Bacteria	Bacteroidetes	Bacteroidia	Sphingobacteriales	NS11-12marinegroup		
aebb991304eea7d6d19b6202d76bde6a	Bacteria	Proteobacteria	Alphaproteobacteria	Reyranellales	Reyranellaceae	Reyranella	
eca4bfa0afaa68895c0595ac8341c7aa	Bacteria	Proteobacteria	Gammaproteobacteria	Pseudomonadales	Moraxellaceae	Moraxella	
20628e591d6afbf623b9b1cfe211bb58	Bacteria						
5ff1648b493591e938e8428e48871230	Bacteria	Cyanobacteria	Melainabacteria	Caenarcaniphilales	unculturedcyanobacterium	unculturedcyanobacterium	unculturedcyanobacterium
03bc6f1f290400ee40707f038a1cd81a	Bacteria	Verrucomicrobia	Verrucomicrobiae	Verrucomicrobiales	Rubritaleaceae	Luteolibacter	
6e59ac4af98b3748a09cab5bbdff0ed2	Bacteria	Firmicutes	Clostridia	Clostridiales	Christensenellaceae	uncultured	unculturedbacterium
f5f2098e830abff7be911bde9ba991a6	Bacteria	Bacteroidetes	Bacteroidia	Flavobacteriales	Crocinitomicaceae	Fluviicola	
0d98933a65178d716194492bed41052b	Bacteria	Firmicutes	Erysipelotrichia	Erysipelotrichales	Erysipelotrichaceae	uncultured	unculturedAllobaculumsp.
1492236b7c4d16603dc7483c079a6be8	Bacteria	Bacteroidetes	Bacteroidia	Bacteroidales	Muribaculaceae		
e50daff64a4073be0719659cbc49c810	Bacteria	Firmicutes	Erysipelotrichia	Erysipelotrichales	Erysipelotrichaceae	Faecalibaculum	
349505da6734902331e8a8cd98b7d8ab	Bacteria	Verrucomicrobia	Verrucomicrobiae	Verrucomicrobiales	Verrucomicrobiaceae	uncultured	unculturedbacterium
4e60949a80d93298f725f6faa8eceb60	Bacteria						
869de6d89e82e9fd0200069cfcb47c4f	Bacteria	Bacteroidetes	Bacteroidia	Sphingobacteriales	AKYH767	unculturedBacteroidetesbacterium	unculturedBacteroidetesbacterium
9fbbf140b17c151b9c19b89f1453beb0	Bacteria	Bacteroidetes	Bacteroidia	Sphingobacteriales	NS11-12marinegroup	Ambiguous_taxa	Ambiguous_taxa
4c243a0ffe83df4bad0aff1e2bf6e188	Bacteria	Proteobacteria	Gammaproteobacteria	Betaproteobacteriales	Burkholderiaceae	Aquabacterium	
cf86c6ab47db7e1c78a32aa20cda8ed7	Bacteria	Firmicutes	Clostridia	Clostridiales	Lachnospiraceae	Tyzzerella3	
e0afcb4d85fa451eb5b23d751b97ec45	Bacteria	Proteobacteria					
9cc855db51899a92c0b738502c8b7a51	Bacteria	Proteobacteria	Gammaproteobacteria	Pseudomonadales	Moraxellaceae	Psychrobacter	
e376be9df392c3aee47b9472759f890d	Bacteria	Firmicutes	Clostridia	Clostridiales	Ruminococcaceae		
ad1b6300db87af5414d15935f03208ae	Bacteria	Dependentiae	Babeliae	Babeliales			
287515a2f25becdf98e904ba77c40018	Bacteria	Bacteroidetes	Bacteroidia	Bacteroidales	Muribaculaceae		
2c828efb03a9ecd4b8dd8da901d4b12e	Bacteria	Proteobacteria	Gammaproteobacteria	Xanthomonadales	Xanthomonadaceae	Arenimonas	unculturedsoilbacterium
0d23e0d1e2c7e72166b84e49bf24f244	Bacteria	Firmicutes	Bacilli	Lactobacillales	Lactobacillaceae	Lactobacillus	
255d1b05d64815274bed670a76411726	Bacteria	Firmicutes	Erysipelotrichia	Erysipelotrichales	Erysipelotrichaceae	Holdemanella	unculturedbacterium
1eb9c9daa7d1ccd7b33a142ae3ee4eab	Bacteria	Bacteroidetes	Bacteroidia	Chitinophagales	Chitinophagaceae	uncultured	
9c5782a60476893a06946609cfb8f38f	Bacteria	Proteobacteria					
19350407be85f3e7fad4920195a00b87	Bacteria						
62bdc323a4c2499a2f5f074fa8d1832a	Bacteria	Actinobacteria	Actinobacteria	Bifidobacteriales	Bifidobacteriaceae	Gardnerella	Ambiguous_taxa
e3e2de7a525e4f97f8d97610e8f40ff9	Bacteria	Firmicutes	Bacilli	Lactobacillales	Enterococcaceae	Catellicoccus	unculturedbacterium
69c2bb41e07a7c5d156e956a0c6e456f	Bacteria	Bacteroidetes	Bacteroidia	Sphingobacteriales	NS11-12marinegroup	unculturedCytophagalesbacterium	unculturedCytophagalesbacterium
2253a620bb64e19320920bccd41ff992	Bacteria	Proteobacteria	Gammaproteobacteria	Betaproteobacteriales	Burkholderiaceae		
3836d4ee06df98aafda967da3686e025	Bacteria	Verrucomicrobia	Verrucomicrobiae	Verrucomicrobiales	Verrucomicrobiaceae	uncultured	
d630fd6d16d00b0629c55a6ceaf7b001	Bacteria	Firmicutes	Clostridia	Clostridiales	Ruminococcaceae	Ruminococcus1	
cddddec00a468c1caafae84fcf534332	Bacteria	Proteobacteria	Deltaproteobacteria				
9fdbe791eb2f4f1d2215d1c47c20f47f	Bacteria	Proteobacteria	Gammaproteobacteria	Pseudomonadales	Pseudomonadaceae	Pseudomonas	
69f17a16d5d911537e5676375b0ad73e	Bacteria	Bacteroidetes	Bacteroidia	Bacteroidales	Muribaculaceae	mousegutmetagenome	mousegutmetagenome
d15a78879a53e6a634e7127c139ab023	Bacteria	Firmicutes	Erysipelotrichia	Erysipelotrichales	Erysipelotrichaceae	Turicibacter	
8fd2b12a427694c045db80c734543828	Bacteria	Cyanobacteria	Oxyphotobacteria	Leptolyngbyales	Leptolyngbyaceae	uncultured	Ambiguous_taxa
1077187e2a5beb82a35b5b80a9301021	Bacteria	Firmicutes	Clostridia	Clostridiales	Lachnospiraceae		
759f225f4c4d9a3af38a821b0a168b52	Bacteria	Spirochaetes	Spirochaetia	Spirochaetales	Spirochaetaceae	Treponema2	unculturedbacterium
e3ffdd80ee7079b21995c47d53fda454	Bacteria	Actinobacteria	Coriobacteriia	OPB41	unculturedCoriobacteriiabacterium	unculturedCoriobacteriiabacterium	unculturedCoriobacteriiabacterium
b2e0f655f2613e26d92ad97e1148ccdf	Bacteria	Actinobacteria	Acidimicrobiia	Microtrichales	Iamiaceae	Iamia	
0ba944a123eff9acf7a791d533f7b816	Bacteria	Proteobacteria	Gammaproteobacteria	Enterobacteriales	Enterobacteriaceae	Escherichia-Shigella	
8e6d68626b9e75e38b400d2949fa8573	Bacteria	Bacteroidetes	Bacteroidia	Cytophagales	Spirosomaceae	Fluviimonas	
2ada2cfc034255cb09cebd6af010fbee	Bacteria	Firmicutes	Clostridia	Clostridiales	Ruminococcaceae	RuminococcaceaeUCG-010	
8639276aa4e600fc18594b967dcd573e	Bacteria	Proteobacteria	Gammaproteobacteria	Cardiobacteriales	Cardiobacteriaceae	Suttonella	Suttonellaornithocola
7e43457ba5c70b4fe3e0addc0e9fef84	Bacteria	Bacteroidetes	Bacteroidia	Chitinophagales	Chitinophagaceae	Dinghuibacter	
d5f6f8d431e21cbd6b7995969660c9c5	Bacteria	Proteobacteria	Deltaproteobacteria	SAR324clade(MarinegroupB)	metagenome	metagenome	metagenome
988747a05f70dcc23b32da9e02afa11e	Bacteria	Bacteroidetes	Bacteroidia	Bacteroidales	Muribaculaceae	unculturedBacteroidalesbacterium	unculturedBacteroidalesbacterium
224783d1de8ac97e5fe4e2f0cbc15ad3	Bacteria	Proteobacteria	Alphaproteobacteria	Rhizobiales	RhizobialesIncertaeSedis	uncultured	
2fc231cfa59a3d6910864baa378f301d	Bacteria	Bacteroidetes	Bacteroidia	Flavobacteriales	Weeksellaceae	Chryseobacterium	
530f89c4d02d11a6aa63b9ab02132711	Bacteria	Bacteroidetes	Bacteroidia	Sphingobacteriales	NS11-12marinegroup		
b8da892ff49398d72e09e2c1f276e52e	Bacteria	Firmicutes	Bacilli	Lactobacillales	Enterococcaceae		
ccd8792b1cdc3c8c445e9cbad92b4d36	Bacteria	Proteobacteria	Alphaproteobacteria	Rhizobiales	Xanthobacteraceae	Pseudolabrys	metagenome
e414096e02233f291a5e625345066ec1	Bacteria	Bacteroidetes	Bacteroidia	Sphingobacteriales	env.OPS17	unculturedbacterium	unculturedbacterium
0f977f5f887ad4a5df9587d1347c9260	Bacteria	Firmicutes	Clostridia	Clostridiales	Christensenellaceae	ChristensenellaceaeR-7group	
6c08713002f7af05f7d074c5716a6e45	Bacteria	Proteobacteria	Gammaproteobacteria	Pasteurellales	Pasteurellaceae		
ad95c2ed4906c87b44eff479a1e2fecb	Bacteria	Verrucomicrobia	Verrucomicrobiae	Verrucomicrobiales	Verrucomicrobiaceae	Prosthecobacter	
56809ddfaabad1a43cdf72ae153a7ceb	Bacteria	Actinobacteria	Actinobacteria	Frankiales	Sporichthyaceae		
8567fdc291698b8349a7226322274186	Bacteria						
07021b2e6f9673230621f32c2fa42047	Bacteria	Proteobacteria	Gammaproteobacteria	Betaproteobacteriales	Rhodocyclaceae		
e8a8d9154124458b4db28a9542f132c6	Bacteria	Bacteroidetes	Bacteroidia	Flavobacteriales	NS9marinegroup		
95ac86fb87e0fccec22f324c6830c5bb	Bacteria	Patescibacteria	Gracilibacteria	Absconditabacteriales(SR1)			
fe8b6a9fff5c5f2aa52ffdff57c95cf7	Bacteria						
4bde74571ae1df1217f52183e5acc6c7	Bacteria						
78e0bee3ea33b93ebcbcfbc22cdc562f	Bacteria	Proteobacteria	Gammaproteobacteria	Cardiobacteriales	Cardiobacteriaceae	Suttonella	Suttonellaornithocola
4e21ba443fcef313bbe382ccef03870d	Bacteria	Bacteroidetes	Bacteroidia	Bacteroidales	Muribaculaceae		
ef0638233c3363c83cb06da4ca913bbc	Bacteria	Firmicutes	Clostridia	Clostridiales	Lachnospiraceae	LachnospiraceaeNK4A136group	
a4c96c1b226a8b139a0aa95333423bfe	Bacteria	Firmicutes	Bacilli	Lactobacillales	Enterococcaceae	Catellicoccus	unculturedbacterium
6a0872f436cebb6d7191f5b308da2090	Bacteria	Bacteroidetes	Bacteroidia	Sphingobacteriales	NS11-12marinegroup	unculturedCytophagalesbacterium	unculturedCytophagalesbacterium
1597dadca6631260179e1d18b6565299	Bacteria	Bacteroidetes	Bacteroidia	Flavobacteriales	Flavobacteriaceae	Flavobacterium	
09a86a4388e6985d9ff3ba52706a6219	Bacteria	Firmicutes	Erysipelotrichia	Erysipelotrichales	Erysipelotrichaceae	Allobaculum	unculturedbacterium
64f5fddc9f504df10413e13acf3cbd47	Bacteria	Bacteroidetes	Bacteroidia	SM1A07			
bb19e48a98b07ecbb77f600060829f1b	Bacteria	Bacteroidetes	Bacteroidia	Flavobacteriales	Flavobacteriaceae	Flavobacterium	
2628e49fdeb196d00ff8e118c1dab9e1	Bacteria	Proteobacteria	Alphaproteobacteria	Rhodospirillales	uncultured		
aa96cb59a0c4b268ffb8b892f8943ca7	Bacteria	Bacteroidetes	Bacteroidia	Cytophagales	Cytophagaceae	Cytophaga	metagenome
5665ad611197370d26dbac658e481fdf	Bacteria	Bacteroidetes	Bacteroidia	Sphingobacteriales	NS11-12marinegroup		
b4967efc88c99fb5fafca21785588609	Bacteria	Firmicutes	Bacilli	Lactobacillales	Lactobacillaceae	Lactobacillus	
ea8f28e3ae2b3888f4001d823f93b692	Bacteria	Firmicutes	Clostridia	Clostridiales	Christensenellaceae	ChristensenellaceaeR-7group	
464aad35e02fd26f3dfba23adb351a13	Bacteria	Firmicutes	Clostridia	Clostridiales	Ruminococcaceae	[Eubacterium]coprostanoligenesgroup	
a5ca73583d0f78d864d3189c34a1b573	Bacteria	Proteobacteria	Alphaproteobacteria	Rhizobiales	Xanthobacteraceae	Pseudorhodoplanes	
1cd97c102703ae767ec85fc3eb5ff09a	Bacteria	WPS-2	metagenome	metagenome	metagenome	metagenome	metagenome
94ff2ec17350e4c2c3722e157a0a9fd1	Bacteria	Patescibacteria	Parcubacteria	CandidatusNomurabacteria	unculturedbacterium	unculturedbacterium	unculturedbacterium
78ecc6e5e04b81692b999ba84943314c	Bacteria	Patescibacteria	Parcubacteria	unculturedbacterium	unculturedbacterium	unculturedbacterium	unculturedbacterium
e7a5a2e01c5a5297ea69a56d1210aa26	Bacteria	Patescibacteria	Microgenomatia	CandidatusPacebacteria	unculturedplanctomycete	unculturedplanctomycete	unculturedplanctomycete
0c6aa88c373b8811348e9b34c6d442ba	Bacteria	Planctomycetes	Planctomycetacia	Gemmatales	Gemmataceae	Fimbriiglobus	
8062ff99f6faf0339a4c58258f3370e3	Bacteria	Firmicutes	Bacilli	Lactobacillales	Lactobacillaceae	Lactobacillus	
8ae9a7024a49c130ec600f82fecce9b0	Bacteria	Verrucomicrobia	Verrucomicrobiae	Verrucomicrobiales	Verrucomicrobiaceae	Brevifollis	
90d6321a5a1f4fec0f440cd64998e2c8	Bacteria	Verrucomicrobia	Verrucomicrobiae	Verrucomicrobiales	Verrucomicrobiaceae	uncultured	
e0348648aadddf1d161900fedfd1012e	Bacteria	Patescibacteria	Parcubacteria				
2b02c99c9bf412e6ed0600a80af5c9bf	Bacteria	Patescibacteria	Parcubacteria	CandidatusNomurabacteria			
06c70815b7f275e527c330b6cc35f886	Bacteria	Fusobacteria	Fusobacteriia	Fusobacteriales	Fusobacteriaceae	Cetobacterium	
c7b2c52d5bb90fc43f4558e1bb2d6718	Bacteria	Firmicutes	Clostridia	Clostridiales	Lachnospiraceae	Roseburia	unculturedbacterium
4647e2697c322713891ee390de567ce4	Bacteria	Actinobacteria	Actinobacteria	Bifidobacteriales	Bifidobacteriaceae	Bifidobacterium	
a24ca6c0e0dbe6af800a8bfa5e67a38c	Bacteria	Proteobacteria	Gammaproteobacteria	Alteromonadales	Alteromonadaceae	Rheinheimera	
18616903441fd952808e6964c15be1e2	Bacteria	Proteobacteria	Gammaproteobacteria	Xanthomonadales	Xanthomonadaceae	Stenotrophomonas	
545ecf92ba2b93ca148bbb670c8fadf6	Bacteria	Proteobacteria	Gammaproteobacteria	Aeromonadales	Aeromonadaceae	Aeromonas	
3c920f5c0ca064c43bdb63aeedf6ebb4	Bacteria	Bacteroidetes	Bacteroidia	Chitinophagales	uncultured	metagenome	metagenome
d5be69dadab341da63eb2ae5ec466f8d	Bacteria	Firmicutes	Clostridia	Clostridiales	Lachnospiraceae		
54033bc75ce3dd21a75f7223f9a1da3e	Bacteria	Proteobacteria	Alphaproteobacteria	Sphingomonadales	Sphingomonadaceae	Rhizorhapis	
db1aa50b2994f0346f4b70ddf4b8b6d1	Bacteria	Proteobacteria	Alphaproteobacteria	Sphingomonadales	Sphingomonadaceae	Novosphingobium	
cb5f88ef9b76001bba51a5ed21e4a94f	Bacteria	Patescibacteria	Parcubacteria	CandidatusVogelbacteria	unculturedbacterium	unculturedbacterium	unculturedbacterium
317dedb4751973a93638012dd2346ba4	Bacteria	Firmicutes	Clostridia	Clostridiales	Peptostreptococcaceae	Romboutsia	
d556a2645b1d448abb6c733edc124037	Bacteria	Proteobacteria	Deltaproteobacteria	Bdellovibrionales	Bdellovibrionaceae	Bdellovibrio	unculturedbacterium
2a48122c77842e38acdc3240721cf1be	Bacteria	Firmicutes	Clostridia	Clostridiales	Peptostreptococcaceae		
95cf7aed26a8210631e9d5d8c299d9c1	Bacteria	Bacteroidetes	Bacteroidia	Flavobacteriales	Flavobacteriaceae	Flavobacterium	
d94cae5a6c4dcfe5de8d984e3be5f4ae	Bacteria	Patescibacteria	Parcubacteria				
e16cc4a937036f53bc3159e12f9ccc92	Bacteria	Proteobacteria	Gammaproteobacteria	Betaproteobacteriales	Burkholderiaceae	Massilia	
9862f5d941884fda5f895fa7bf809ea2	Bacteria	Patescibacteria	Parcubacteria	CandidatusKaiserbacteria	unculturedorganism	unculturedorganism	unculturedorganism
f9a480c60758ca466383a0f4882f0acf	Bacteria	Firmicutes	Clostridia	Clostridiales	Lachnospiraceae	LachnospiraceaeNK4A136group	
e52244ca7c91dea7766ca4e37b315152	Bacteria	Actinobacteria	Actinobacteria	Frankiales	Cryptosporangiaceae	Fodinicola	Ambiguous_taxa
629f1c59e6943f2ef089601df388ae6c	Bacteria	Firmicutes	Clostridia	Clostridiales	Clostridiaceae1	Clostridiumsensustricto1	unculturedbacterium
ad8312de566833c11f86791844774573	Bacteria	Firmicutes	Erysipelotrichia	Erysipelotrichales	Erysipelotrichaceae	Ileibacterium	unculturedbacterium
023844d11c1574e69de790c85cc7f1c7	Bacteria	Proteobacteria	Gammaproteobacteria	Pseudomonadales	Pseudomonadaceae	Pseudomonas	
eedc4d1c737c96e649faf4b4457608fe	Bacteria	Bacteroidetes	Bacteroidia	Bacteroidales	Prevotellaceae	Prevotella7	Prevotellamelaninogenica
a667dc1b7320dc09bb61b42600010e49	Bacteria	Firmicutes	Bacilli	Lactobacillales	Leuconostocaceae	Leuconostoc	
8788648fa9cef21b643ee8c38df05ed3	Bacteria	Proteobacteria	Deltaproteobacteria	Desulfarculales	Desulfarculaceae	uncultured	
91cf22b29559a0fea3af277c4ca89955	Bacteria	Bacteroidetes	Bacteroidia	Bacteroidales	Muribaculaceae		
141a235b5c65ac9ca216c7eca8e69873	Bacteria	Spirochaetes	Spirochaetia	Spirochaetales	Spirochaetaceae	Treponema2	unculturedbacterium
274ba324dfc96015098e1287ca467a01	Bacteria	Patescibacteria	Parcubacteria				
498a67656646b17d6f1333c393a0acd4	Bacteria	Proteobacteria	Alphaproteobacteria	Sphingomonadales	Sphingomonadaceae		
47f10f4f240032d05ded1e10269a35cd	Bacteria	Proteobacteria	Gammaproteobacteria	Betaproteobacteriales	Burkholderiaceae	Rhodoferax	
1a9d9ce60a8aae4cc0a2ac56f57c7e1e	Bacteria	Patescibacteria	Parcubacteria	CandidatusZambryskibacteria	ParcubacteriagroupbacteriumGW2011_GWA2_40_14	ParcubacteriagroupbacteriumGW2011_GWA2_40_14	ParcubacteriagroupbacteriumGW2011_GWA2_40_14
9c040d620ee16368357abeb94cf5168b	Bacteria	Actinobacteria	Actinobacteria	Actinomycetales	Actinomycetaceae	Actinomyces	
37cdc30e5752d3a4a1fab6c353d1b0d9	Bacteria	Acidobacteria	Blastocatellia(Subgroup4)	Blastocatellales	Blastocatellaceae	Stenotrophobacter	uncultureddeltaproteobacterium
4f992cdf9ee92e54f1ff894d7a3160c6	Bacteria	Bacteroidetes	Bacteroidia	Bacteroidales	Prevotellaceae	Alloprevotella	
7bdf297cfdb79dbc652e9395fc675bf6	Bacteria	Firmicutes	Erysipelotrichia	Erysipelotrichales	Erysipelotrichaceae	Holdemanella	unculturedbacterium
2c539853d633f6697c908fd842a339f7	Bacteria	Bacteroidetes	Bacteroidia	Flavobacteriales	Flavobacteriaceae	Flavobacterium	
a7dfd1e49fc8c7aa9b140153ca1fd923	Bacteria	Firmicutes	Clostridia	Clostridiales	Eubacteriaceae	uncultured	
d1442e5ea19ce13cebd1578667c5a1a7	Bacteria	Proteobacteria	Deltaproteobacteria	Oligoflexales	0319-6G20		
61482b4b63a2faee7779bde1062a9620	Bacteria	Proteobacteria	Alphaproteobacteria	Rhodobacterales	Rhodobacteraceae		
1f605fe8da19d6d92dd645f5b62c3a87	Bacteria	Bacteroidetes	Bacteroidia	Flavobacteriales	NS9marinegroup		
b9923febce73c8564149c766d5d8097f	Bacteria	Proteobacteria	Alphaproteobacteria	Rhizobiales	Hyphomicrobiaceae	Hyphomicrobium	
0a9266c7c49ba1da12c49cf9be1dca2e	Bacteria	Actinobacteria	Actinobacteria	Micrococcales	Micrococcaceae		
74380cd30580bd229c3d6668148a3395	Bacteria	Actinobacteria	Actinobacteria	Micrococcales	Microbacteriaceae		
28328907708f8975cf964aa65f0de883	Bacteria	Cyanobacteria	Oxyphotobacteria	Nostocales	Cyanobacteriaceae	GeminocystisPCC-6308	
c9b4f3f255f21c69c9e56745e62ce112	Bacteria	Bacteroidetes	Bacteroidia	Flavobacteriales	Flavobacteriaceae	Flavobacterium	
c62c0c08b35aae4293f7940fcda316c4	Bacteria	Firmicutes	Erysipelotrichia	Erysipelotrichales	Erysipelotrichaceae	Faecalibaculum	
0b2bd1292e0d282946970d0d33944244	Bacteria	Bacteroidetes	Bacteroidia	Flavobacteriales	Flavobacteriaceae	Flavobacterium	
50b94474c79c3d5f9420914f6610f2bb	Bacteria	Fusobacteria	Fusobacteriia	Fusobacteriales	Fusobacteriaceae	Fusobacterium	Fusobacteriumnecrophorumsubsp.necrophorum
